ASSIGN	0xD29219	Texture Preview
CTOR	0x80D474	Mip Bias Preview
ASSIGN	0xD1579A	Mip Bias Preview
ASSIGN	0x52F256	GAMMA_ADJUSTMENT
CTOR	0xA5E50E	Convert Layers
ASSIGN	0xD29219	Convert Layers
CTOR	0xA5E50E	Performance
ASSIGN	0xD29219	Performance
ASSIGN	0xCB07C4	splineframe.tga
ASSIGN	0xBB5BA3	Frame: 
ASSIGN	0xBB5C30	VP Quality: 
ASSIGN	0xBB5DB9	Draw: 
ASSIGN	0xBB5E52	GPU: 
ASSIGN	0xC9BC09	Scene Statistics
ASSIGN	0xCB07C4	historyinactivebutton.tga
CTOR	0xA5E50E	Map Settings
ASSIGN	0xD29219	Map Settings
CTOR	0xA5E50E	Configure Maps
ASSIGN	0xD29219	Configure Maps
CTOR	0xA5E50E	Curve Editor
ASSIGN	0xD29219	Curve Editor
ASSIGN	0xCB07C4	splinevertex.tga
ASSIGN	0xCB07C4	splineline.tga
ASSIGN	0xCC3BEF	Presets
ASSIGN	0xCB07C4	listboxmenu.tga
ASSIGN	0xCF67E3	Save...
ASSIGN	0xCF67E3	Load...
CTOR	0xA5E50E	Export Settings
ASSIGN	0xD29219	Export Settings
ASSIGN	0xCB07C4	exportusd.tga
ASSIGN	0xCB07C4	exportgltf.tga
ASSIGN	0xCB07C4	exportviewer.tga
ASSIGN	0xCB07C4	exportfbx.tga
ASSIGN	0xCB07C4	exportobj.tga
ASSIGN	0xCB07C4	exportdae.tga
ASSIGN	0xCB07C4	exportbundle.tga
ASSIGN	0x3F76E6	Default
ASSIGN	0x3F76E6	Surface Previewer
ASSIGN	0x725C0A	Effect Editor Scroll Area
ASSIGN	0x725C66	Effect Properties AW
CTOR	0xA5E50E	Sync Point Settings
ASSIGN	0xD29219	Sync Point Settings
CTOR	0xA5E50E	Client Rect
ASSIGN	0xD29219	Client Rect
ASSIGN	0xCB07C4	confirm.tga
ASSIGN	0xCB07C4	cancel.tga
ASSIGN	0xCB07C4	ignore.tga
ASSIGN	0xCB07C4	reset.tga
ASSIGN	0xCB07C4	inputrecorderframe.tga
ASSIGN	0xCB07C4	inputrecorderhover.tga
ASSIGN	0xCB07C4	inputrecorderrecord.tga
CTOR	0xA5E50E	Brush Editor
ASSIGN	0xD29219	Brush Editor
ASSIGN	0x277B69	brusheditor
ASSIGN	0x277BB1	Modify Brush
ASSIGN	0x277FBC	Standard
ASSIGN	0x27A272	BrushEditor ScrollBox
ASSIGN	0x27A2E1	Brush Editor Scroll Area
ASSIGN	0xC9BC09	Brush Tip
ASSIGN	0xC04379	Brush Texture
ASSIGN	0xCB07C4	brusheditortablet.tga
ASSIGN	0xCB07C4	brusheditordynamicsoff.tga
